Linea_finanziamento|REGIONE|PROVINCIA|COMUNE|COD_COMUNE|FONTE|Data_aggiornamento_lavori|Data_inizio|Data_fine|ENTE_RICHIEDENTE|TIPOLOGIA_ENTE_RICHIEDENTE|CODICE_EDIFICIO|COD_PRINC|COD_MPI|NOME_SCUOLA|OGGETTO_INTERVENTO|INFO_AGGIUNTIVE|CENTRO_COMUNE|LATITUDINE|LONGITUDINE|TIPO_INTERVENTO|STATO LAVORI|Codice progetto|Importo totale opera|Finanziamento/ Provvedimento
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Sicilia|Messina|Antillo|083004|Dipartimento Protezione Civile|2017-07-13|||Comune di Antillo|COMUNE|0830043343|MEIC88900B|MEEE88904L|Primaria - S. S. S. Crupi|Primaria - S. S. S. Crupi||No|37.977678|15.243934|Adeguamento|Concluso||0,0000|220000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Puglia|Foggia|Apricena|071004|Dipartimento Protezione Civile|2017-07-13|||Comune di Apricena|COMUNE|0710040203|FGIC86800A|FGEE86803E|PITTA NICOLA|Primaria - Pitta Nicola||No|41.785341|15.447467|Adeguamento|Concluso||0,0000|300000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Liguria|La Spezia|Arcola|011002|Task Force|2017-12-05|2012-09-10|2013-09-27|Comune di Arcola|COMUNE|0110020017|SPIC81000V|SPEE810011|Primaria - XVV Aprile|Primaria - XVV Aprile||No|44.116989|9.908472|Adeguamento|Concluso|I96E11000260004|0,0000|171140,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Abruzzo|L`Aquila|Avezzano|066006|Dipartimento Protezione Civile|2017-07-13|||Comune di Avezzano|COMUNE|0660060037|AQIC84000R|AQAA84001N|SCUOLA INFANZIA "NENNOLINA"|Infanzia - Via Benedetto Cairoli||No|42.03045|13.41722|Nuova costruzione|Concluso||0,0000|315000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Toscana|Massa-Carrara|Bagnone|045002|Dipartimento Protezione Civile|2017-07-13|||Comune di Bagnone|COMUNE|0450020004|MSIS01100T|MSRI01101D|IPIA -  Antonio Pacinotti|IPIA -  Antonio Pacinotti||No|44.320556|9.991806|Adeguamento|Cantiere aperto||0,0000|1316551,9800
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Campania|Avellino|Baiano|064010|Dipartimento Protezione Civile|2017-07-13|||Comune di Baiano|COMUNE|0640100679|AVIC86600R|AVAA86601N|VIA A.SCAFURI-BAIANO|Primaria -Baiano||No|40.952676|14.614315|Adeguamento|Cantiere aperto||0,0000|1057500,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Emilia-Romagna|Reggio nell`Emilia|Baiso|035003|Dipartimento Protezione Civile|2017-07-13|||Comune di Baiso|COMUNE|0350030788|REIC819003|REEE819015|BAISO - CAP|Primaria - BAISO||No|44.498616|10.603792|Adeguamento|Concluso||0,0000|262500,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Lombardia|Brescia|Barbariga|017011|Dipartimento Protezione Civile|2017-07-13|||Comune di Barbariga|COMUNE|0170110175|BSIC823002|BSEE823036|BARBARIGA "A.MANZONI"|Primaria - Alessandro Manzoni||No|45.405822|10.055179|Adeguamento|Concluso||0,0000|246000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Toscana|Firenze|Barberino di Mugello|048002|Comune|2017-12-22|2015-12-30|2016-09-06|Comune di Barberino di Mugello|COMUNE|0480020002|FIIC818002|FIMM818013|LORENZO DE`MEDICI|Sec. I - Lorenzo De` Medici||No|44.005018|11.236872|Adeguamento|Concluso|F41H12000120001|620059,9200|620059,9200
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Marche|Ancona|Belvedere Ostrense|042005|Dipartimento Protezione Civile|2017-07-13|||Comune di Belvedere Ostrense|COMUNE|0420050277|ANIC805008|ANEE80501A|PRIMARIA E. MEDI|PRIMARIA E. MEDI||No|43.580993|13.167271|Adeguamento|Concluso||0,0000|598970,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Lombardia|Bergamo|Bergamo|016024|Dipartimento Protezione Civile|2017-07-13|||Provincia di Bergamo|PROVINCIA|0160242487|BGTF010003|BGTF010003|PIETRO PALEOCAPA|ITI - Pietro Paleocapa||No|45.690201|9.682250|Adeguamento|Concluso||0,0000|108000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Calabria|Cosenza|Bisignano|078017|Regione|2017-11-15|2012-07-16|2014-10-18|Comune di Bisignano|COMUNE|0780170084|CSIC8AJ00L|CSEE8AJ03R|Primaria - RIONE GIARDINO|Primaria - RIONE GIARDINO||No|39.509978|16.283213|Adeguamento|Concluso|F76E11000600002|0,0000|150000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Calabria|Cosenza|Bonifati|078019|Regione|2017-11-15|2012-08-27|2014-04-19|Comune di Bonifati|COMUNE|0780190083|CSIC83300D|CSEE83303N|Primaria - TORREV.|Primaria - TORREV.||No|39.584105|15.897036|Adeguamento|Concluso|I93B11000250002|0,0000|364075,7500
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Toscana|Firenze|Borgo San Lorenzo|048004|Dipartimento Protezione Civile|2017-07-13|||Comune di Borgo San Lorenzo|COMUNE|0480040004|FIEE13000G|FIAA13007N|COLLODI|Infanzia - Carlo Collodi||No|43.951699|11.393064|Adeguamento|Concluso||0,0000|467236,5000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Sicilia|Messina|Brolo|083007|Dipartimento Protezione Civile|2017-07-13|||Comune di Brolo|COMUNE|0830070676|MEIC83900A|MEEE83901C|BROLO|Primaria - Brolo||No|38.157248|14.826754|Adeguamento|Concluso||0,0000|769912,5000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Sicilia|Agrigento|Caltabellotta|084007|Dipartimento Protezione Civile|2017-07-13|||Comune di Caltabellotta|COMUNE|0840071167|AGIC826004|AGMM826048|E.DE AMICIS|Sec. I - Edmondo De Amicis||No|37.574136|13.212380|Adeguamento|Concluso||0,0000|150000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Treviso|Cappella Maggiore|026007|Dipartimento Protezione Civile|2017-07-13|||Comune di Cappella Maggiore|COMUNE|0260071380|TVIC817005|TVMM817027|Sec. I° - Giacomo Zanella|Sec. I° - Giacomo Zanella||No|45.970102|12.351104|Adeguamento|Concluso||0,0000|156726,8700
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Campania|Caserta|Casagiove|061018|Dipartimento Protezione Civile|2017-07-13|||Comune di Casagiove|COMUNE|0610180006|CEIC893002|CEMM893013|G.PASCOLI -CASAGIOVE-|Sec. I - G.Pascoli   ||No|41.075508|14.314486|Adeguamento|Concluso||0,0000|221333,3300
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Campania|Caserta|Casagiove|061018|Dipartimento Protezione Civile|2017-07-13|||Comune di Casagiove|COMUNE|0610180006|CEIC893002|CEMM893013|G.PASCOLI -CASAGIOVE-|Sec. I - G.Pascoli   ||No|41.075147|14.314368|Adeguamento|Concluso||0,0000|225600,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Emilia-Romagna|Bologna|Castel del Rio|037014|Dipartimento Protezione Civile|2017-07-13|||Comune di Castel del Rio|COMUNE|0370140350|BOIC809005|BOEE809039|Primaria - Giuseppe Verdi|Primaria - Giuseppe Verdi||No|44.210610|11.504689|Nuova costruzione|Concluso||0,0000|490141,9800
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Lombardia|Brescia|Castelcovati|017041|Dipartimento Protezione Civile|2017-07-13|||Comune di Castelcovati|COMUNE|0170410039|BSIC86200L|BSEE86201P|CASTELCOVATI CAP.|Primaria - Castelcovati||No|45.502364|9.942698|Adeguamento|Concluso||0,0000|36457,6300
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Marche|Ancona|Castelfidardo|042010|Dipartimento Protezione Civile|2017-07-13|||Comune di Castelfidardo|COMUNE|0420100206|ANIC84100B|ANEE84101D|PRIMARIA MAZZINI|PRIMARIA MAZZINI||No|43.462194|13.547108|Adeguamento|Concluso||0,0000|895266,0600
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Lazio|Frosinone|Castelliri|060020|Dipartimento Protezione Civile|2017-07-13|||Comune di Castelliri|COMUNE|0600200149|FRIC83200L|FRAA83202E|CASTELLIRI S.MARIA SALOME|Infanzia - Santa Maria Salome||No|41.681923|13.532324|Adeguamento|Concluso||0,0000|256500,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Lazio|Frosinone|Castelliri|060020|Dipartimento Protezione Civile|2017-07-13|||Comune di Castelliri|COMUNE|0600200370|FRIC83200L|FREE83201P|CASTELLIRI CAPOLUOGO|Primaria - Castelliri||No|41.678839|13.549726|Adeguamento|Cantiere aperto||0,0000|1305000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Umbria|Perugia|Castiglione del Lago|054009|Dipartimento Protezione Civile|2017-07-13|||Comune di CASTIGLIONE DEL LAGO|COMUNE|0540090083|PGEE021002|PGAA02103X|FRAZ. PIANA-FERRETTO|INFANZIA PIANA - FERRETTO||No|43.139030|12.009866|Nuova costruzione|Concluso||0,0000|562305,4300
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Emilia-Romagna|Forlì-Cesena|Cesenatico|040008|Dipartimento Protezione Civile|2017-07-13|||Provincia di Forl�-Cesena|PROVINCIA|0400080046|FOIS00400D|FOPS00401X|L.SCIENTIFICO "FERRARI"|LS - Enzo Ferrari||No|44.188130|12.415526|Adeguamento|In approvazione||0,0000|1680125,3200
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Abruzzo|Chieti|Chieti|069022|Dipartimento Protezione Civile|2017-07-13|||Comune di Chieti|COMUNE|0690220181|CHIC83500P|CHEE83503V|VIA PER FRANCAVILLA|Primaria - Via per Francavilla||No|42.363535|14.168305|Adeguamento|Concluso||0,0000|300678,7500
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Vicenza|Cismon del Grappa|024031|Dipartimento Protezione Civile|2017-07-13|||Comune di Cismon del Grappa|COMUNE|0240312658|VIIC84900X|VIEE849012|CISMON - CAP.|Primaria - Cismon del Grappa||No|45.919198|11.730219|Adeguamento|Concluso||0,0000|175000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Umbria|Perugia|Città della Pieve|054012|Dipartimento Protezione Civile|2017-07-13|||Comune di CITTA` DELLA PIEVE|COMUNE|0540120524|PGIC82100X|PGMM821011|P. VANNUCCI|SEC. I° VANNUCCI||No|42.956548|12.002877|Nuova costruzione|Cantiere aperto||0,0000|558360,4300
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Umbria|Perugia|Città della Pieve|054012|Dipartimento Protezione Civile|2017-07-13|||Comune di CITTA` DELLA PIEVE|COMUNE|0540120524|PGIC82100X|PGMM821011|P. VANNUCCI|SEC. I° VANNUCCI||No|42.956666|12.003210|Nuova costruzione|Cantiere aperto||0,0000|897712,5900
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Abruzzo|Teramo|Civitella del Tronto|067017|Dipartimento Protezione Civile|2017-07-13|||Comune di Civitella del Tronto|COMUNE|0670170076|TEIC82100X|TEEE821034|FAVALE|Primaria - Favale||No|42.791674|13.741040|Nuova costruzione|Concluso||0,0000|407500,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Calabria|Catanzaro|Curinga|079039|Regione|2017-11-15|2013-01-02|2013-10-14|Comune di Curinga|COMUNE|0790390139|CZIC82200V|CZMM82201X|SMS  "G.MARCONI" CURINGA I.C.|Sec. I - GUGLIELMO MARCONI||No|38.829014|16.309905|Adeguamento|Concluso|D46E11000550005|0,0000|223500,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Sicilia|Trapani|Erice|081008|Dipartimento Protezione Civile|2017-07-13|||Comune di Erice|COMUNE|0810082651|TPIC831001|TPEE831013|SAN GIULIANO|Primaria - San Giuliano||No|38.035907|12.541020|Adeguamento|Concluso||0,0000|650000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Belluno|Feltre|025021|Dipartimento Protezione Civile|2017-07-13|||Provincia di Belluno|PROVINCIA|0250213974|BLIS00400V|BLTD004015|ITC "A. COLOTTI"|ITC - Andrea Colotti||No|46.020074|11.901854|Adeguamento|Concluso||0,0000|250000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Belluno|Feltre|025021|Dipartimento Protezione Civile|2017-07-13|||Comune di Feltre|COMUNE|0250212061|BLIC83300P|BLEE833051|MUGNAI|Mugnai||No|46.016167|11.867986|Adeguamento|Concluso||0,0000|254385,8100
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Belluno|Feltre|025021|Dipartimento Protezione Civile|2017-07-13|||Comune di Feltre|COMUNE|0250212054|BLIC83300P|BLEE83301R|"VITTORINO DA FELTRE" FELTRE|Vittorino da Feltre||No|46.016001|11.910568|Adeguamento|Concluso||0,0000|186579,6000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Calabria|Vibo Valentia|Filadelfia|102011|Regione|2017-11-15|2015-04-07|2015-10-25|Comune di Filadelfia|COMUNE|1020110900|VVMM008008|VVMM008008|S.M. DI FILADELFIA|Sec. I - FILADELFIA||No|38.780879|16.288063|Adeguamento|Concluso|E46J14000520007|0,0000|250245,2700
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Veneto|Treviso|Follina|026027|Dipartimento Protezione Civile|2017-07-13|||Comune di Follina|COMUNE|0260272813|TVIC818001|TVMM818012|Sec. I° - Antonio Fogazzaro|Sec. I° - Antonio Fogazzaro||No|46.016157|11.910943|Adeguamento|Concluso||0,0000|186579,6000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Emilia-Romagna|Modena|Formigine|036015|Dipartimento Protezione Civile|2017-07-13|||Comune di Formigine|COMUNE|0360150030|MOEE03600D|MOAA036019|Infanzia - NATALIA GINZBURG|Infanzia - NATALIA GINZBURG||No|44.567373|10.852299|Adeguamento|Concluso||0,0000|460040,0800
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Sicilia|Catania|Giarre|087017|Dipartimento Protezione Civile|2017-07-13|||Comune di Giarre|COMUNE|0870172253|CTIC8A000X|CTMM8A0011|Sec. I - G. Macherione|Sec. I - G. Macherione||No|37.722311|15.178434|Adeguamento|Concluso||0,0000|500000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Piemonte|Torino|Giaveno|001115|Dipartimento Protezione Civile|2017-07-13|||Comune di Giaveno|COMUNE|0011150015|TOIC86800N|TOEE86802R|IC COAZZE - MONS. U. SAROGLIA|||No|45.054647|7.321696|Adeguamento|Concluso||0,0000|285903,9800
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Abruzzo|Chieti|Giuliano Teatino|069042|Dipartimento Protezione Civile|2017-07-13|||Comune di Giuliano Teatino|COMUNE|0690420270|CHIC82200L|CHMM82201N|SCUOLA MEDIA GIULIANO TEAT.|Sec. I - Giuliano Teatino||No|42.292787|14.274284|Nuova costruzione|Concluso||0,0000|423000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Lazio|Frosinone|Isola del Liri|060043|Dipartimento Protezione Civile|2017-07-13|||Comune di Isola del Liri|COMUNE|0600430372|FRIC83200L|FRAA83208R|GARIBALDI|Infanzia - Giuseppe Garibaldi||No|41.681255|13.570886|Adeguamento|Concluso||0,0000|370000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Lazio|Frosinone|Isola del Liri|060043|Dipartimento Protezione Civile|2017-07-13|||Comune di Isola del Liri|COMUNE|0600430773|FRIC83200L|FREE83202Q|GIUSEPPE MAZZINI|Primaria - Giuseppe Mazzini||No|41.681705|13.570039|Adeguamento|Concluso||0,0000|920000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Marche|Ancona|Jesi|042021|Dipartimento Protezione Civile|2017-07-13|||Comune di Jesi|COMUNE|0420210267|ANIC830001|ANEE830035|PRIMARIA MAZZINI - MARCONI|PRIMARIA MAZZINI - MARCONI||No|43.520051|13.247495|Adeguamento|Concluso||0,0000|895266,0600
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Liguria|La Spezia|Lerici|011016|Dipartimento Protezione Civile|2017-07-13|||Comune di Lerici|COMUNE|0110160149|SPIC806007|SPMM806018|LERICI /S.TERENZO|Sec. I° - San Terenzo||No|44.076516|9.910968|Adeguamento|Concluso||0,0000|163180,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Sicilia|Messina|Letojanni|083038|Dipartimento Protezione Civile|2017-07-13|||Comune di Letojanni|COMUNE|0830383587|MEIC88600X|MEAA88604X|LETOJANNI|Infanzia - Letojanni||No|37.882221|15.308316|Adeguamento|Concluso||0,0000|133500,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Sicilia|Messina|Longi|083042|Dipartimento Protezione Civile|2017-07-13|||Comune di Longi|COMUNE|0830423510|MEIC847009|MEAA847016|LONGI|Infanzia - Longi||No|38.027272|14.753065|Adeguamento|Concluso||0,0000|217000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Marche|Macerata|Loro Piceno|043022|Dipartimento Protezione Civile|2017-07-13|||Comune di Loro Piceno|COMUNE|0430220083|MCIC818004|MCAA818022|CAV. FILIPPO CECCHI|INFANZIA FILIPPO CECCHI||No|43.164690|13.415027|Adeguamento|Cantiere aperto||0,0000|635000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Marche|Macerata|Macerata|043023|Dipartimento Protezione Civile|2017-07-13|||Provincia di Macerata|PROVINCIA|0430230277|MCTD01000V|MCTD01000V|"A. GENTILI"  MACERATA|ITC A. GENTILI||No|43.300090|13.440876|Adeguamento|Concluso||0,0000|302630,6800
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Lombardia|Brescia|Manerba del Garda|017102|Dipartimento Protezione Civile|2017-07-13|||Comune di Manerba del Garda|COMUNE||BS1A261001|BS1A261001|DON ANGELO MERICI|DON ANGELO MERICI||No|45.549898|10.554333|Nuova costruzione|Cantiere aperto||0,0000|350000,0000
Adeguamento Sismico - Dipartimento Protezione Civile -  D.L. 269 30 settembre 2003 art. 32 bis|Friuli-Venezia Giulia|Pordenone|Maniago|093025|Dipartimento Protezione Civile|2017-07-13|||Comune di Maniago|COMUNE|0930250010|PNIC82800X|PNEE828023|MANIAGO-CAMPAGNA "S.GIOV.BOSCO"|||No|46.148450|12.746345|Nuova costruzione|Concluso||0,0000|480168,0000
