Linea_finanziamento|REGIONE|PROVINCIA|COMUNE|COD_COMUNE|FONTE|Data_aggiornamento_lavori|Data_inizio|Data_fine|ENTE_RICHIEDENTE|TIPOLOGIA_ENTE_RICHIEDENTE|CODICE_EDIFICIO|COD_PRINC|COD_MPI|NOME_SCUOLA|OGGETTO_INTERVENTO|INFO_AGGIUNTIVE|CENTRO_COMUNE|LATITUDINE|LONGITUDINE|TIPO_INTERVENTO|STATO LAVORI|Codice progetto|Importo totale opera|Finanziamento/ Provvedimento
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Novara|Arona|003008|Amministrazione comunale|2017-11-28|2016-09-29|2017-06-30|COMUNE di Arona|COMUNE|0030080006||NOEE010081|GIAN FILIPPO USELLINI|||Si|45.759816|8.559924|Efficientamento energetico|Concluso|H27B16000360004|58000,0000|26646,8000
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Novara|Bellinzago Novarese|003016|Amministrazione comunale|2017-11-28|2016-09-01|2016-12-31|COMUNE di Bellinzago Novarese|COMUNE|0030160004||NOIC813002|ANTONELLI - BELLINZAGO NOV.SE|||Si|45.570225|8.639294|Adeguamento impiantistica e/o antincendio|Concluso|J14H08000080004|521820,0000|265200,2800
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Novara|Biandrate|003018|Amministrazione comunale|2017-11-28|2017-06-12|2018-06-30|COMUNE di Biandrate|COMUNE|0030180001|NOIC81400T|NOMM81401V| G. DA BIANDRATE  BIANDRATE|||No|45.453435|8.463032|arredamento e messa in funzione|Cantiere aperto|J33G16000460004|80000,0000|80000,0000
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Novara|Borgolavezzaro|003023|Amministrazione comunale|2017-11-28|2016-09-30|2016-12-20|COMUNE di Borgolavezzaro|COMUNE|0030230001||NOEE80904G|G. MERULA BORGOLAVEZZARO|||Si|45.320497|8.699947|RIFACIMENTO INTONACI E PAVIMENTAZIONI|Concluso|D81E16000400004|90000,0000|88822,6900
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Novara|Cameri|003032|Amministrazione comunale|2017-11-28|2016-05-18|2016-12-13|COMUNE di Cameri|COMUNE|0030321002||NOAA81001B|SCUOLA DELL`INFANZIA STATALE|||Si|45.501259|8.661892|Ampliamento/ sopraelevazione|Concluso|H83G14000230004|290000,0000|194009,3400
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Novara|Carpignano Sesia|003036|Amministrazione comunale|2017-11-28|2016-07-18|2016-09-08|COMUNE di Carpignano Sesia|COMUNE|0030360002||NOAA80701G|ALDO MORO - CARPIGNANO|||Si|45.535254|8.418077|REALIZZAZIONE DI UN TRATTO DI RECINZIONE ESISTENTE E OPERE AGGIUNTIVE E DI COMPLETAMENTO|Concluso|G34H16000520004|16254,5500|16254,5500
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Novara|Castelletto sopra Ticino|003043|Amministrazione comunale|2017-11-28|2016-10-01|2016-11-30|COMUNE di Castelletto sopra Ticino|COMUNE|0030430002||NOEE021025|ANNA FRANK|||Si|45.719830|8.636595|Accessibilit� e abbattimento delle barriere architettoniche|Concluso|E14H16000530004|19000,0000|6645,9400
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Novara|Castelletto sopra Ticino|003043|Amministrazione comunale|2017-11-28|2016-10-01|2016-03-15|COMUNE di Castelletto sopra Ticino|COMUNE|||NOAA02101V| IL GIROTONDO -FRAZ. BRABBIA-|||Si|45.710575|8.644752|rifacimento linee e sostituzione fancoil impianto di riscaldamento|Concluso|E11E14000400004|195000,0000|68208,3300
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Novara|Divignano|003060|Amministrazione comunale|2017-11-28|2017-06-12|2017-09-06|COMUNE di Divignano|COMUNE|0030600001|NOIC80600V|NOEE806033|DIVIGNANO|||No|45.661965|8.600435|Efficientamento energetico - Sostituzione parziale degli infissi esterni.|Concluso|d99d16000050004|62000,0000|62000,0000
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Novara|Divignano|003060|Amministrazione comunale|2017-11-28|2016-09-15|2016-11-15|COMUNE di Divignano|COMUNE|0030600002|NOIC80600V|NOAA80603T|SC. INFANZIA DIVIGNANO|||No|45.661932|8.601241|Manutenzione parti ammalorate - Manutenzione straordinaria della copertura e tinteggiatura esterna delle facciate.|Concluso|D99D16000040004|56000,0000|56000,0000
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Novara|Fontaneto d`Agogna|003066|Amministrazione comunale|2017-11-28|2016-10-31|2017-09-20|COMUNE di Fontaneto d`Agogna|COMUNE|0030660001||NOEE81704E|SCUOLA PRIMARIA FONTANETO D`AG.|||Si|45.641519|8.482247|Efficientamento energetico, MANUTENZIONE STRAORDINARIA|Concluso|G61E16000210004|128191,3600|128181,3600
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Novara|Garbagna Novarese|003069|Amministrazione comunale|2017-11-28|2016-09-30|2016-12-31|COMUNE di Garbagna Novarese|COMUNE|0030692001||NOEE80903E|GARBAGNA NOVARESE|||Si|45.388553|8.661849|Adeguamento impiantistica e/o antincendio|Concluso|H94H16000490004|22000,0000|22000,0000
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Novara|Grignasco|003079|Amministrazione comunale|2017-11-28|2016-08-01|2016-08-31|COMUNE di Grignasco|COMUNE|0030790002||NOIC81100A|GIOVANNI XXIII - GRIGNASCO|||Si|45.681367|8.347702|Efficientamento energetico|Concluso|B14H15002010004|39856,2800|26185,7600
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Novara|Marano Ticino|003091|Amministrazione comunale|2017-11-28|2016-09-01|2016-12-12|COMUNE di Marano Ticino|COMUNE|0030910001|NOIC81600D|NOEE81601G|MARANO TICINO|||No|45.630766|8.631110|Adeguamento impiantistica e/o antincendio , Efficientamento energetico|Concluso|G43G16000610004|49300,0000|46829,9200
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Novara|Mezzomerico|003097|Amministrazione comunale|2017-11-28|2016-12-01|2017-09-20|COMUNE di Mezzomerico|COMUNE|0030970001|NOIC81600D|NOEE81602L|MEZZOMERICO|||No|45.619302|8.607557|Nuova edificazione|Concluso|J17B16000240004|190000,0000|96518,1600
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Alba|004003|Amministrazione provinciale|2017-11-28|2016-08-22|2017-09-20|PROVINCIA di CUNEO|PROVINCIA|0040034019||CNPS030008|ALBA -  LEONARDO COCITO |||Si|44.700060|8.038033|RistrutturazioneManutenzione straordinaria|Concluso|I81E16000450003|205000,0000|137144,8400
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Barge|004012|Amministrazione comunale|2017-11-28|2016-08-29|2016-09-20|COMUNE di Barge|COMUNE|0040120008||CNEE83303A|BARGE-FRAZ.CROCERA|||Si|44.727237|7.324648|Efficientamento energetico, messa in sicurezza|Concluso|D86J16000450001|47800,0000|47800,0000
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Barge|004012|Amministrazione comunale|2017-11-28|2016-08-29|2016-09-20|COMUNE di Barge|COMUNE|0040120009||CNEE833029|BARGE-FRAZ.S.MARTINO|||Si|44.723082|7.323471|Efficientamento energetico, messa in sicurezza|Concluso|D86J16000460001|18817,0200|18817,0200
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Beinette|004016|Amministrazione comunale|2017-11-28|2016-09-15|2016-11-15|COMUNE di Beinette|COMUNE|0040161001||CNAA80201B|BEINETTE-CAPOLUOGO|||Si|44.364229|7.643392|Adeguamento impiantistica e/o antincendio|Concluso|E34H16000090004|66617,0000|66617,0000
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Bossolasco|004027|Amministrazione comunale|2017-11-28|2016-07-01|2018-06-30|COMUNE di Bossolasco|COMUNE|0040272001||CNEE814042|BOSSOLASCO - CAPOLUOGO|||Si|44.528876|8.051285|Efficientamento energetico|Cantiere aperto|E51E15000330002|65000,0000|28867,3700
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Caraglio|004040|Amministrazione comunale|2017-11-28|2016-07-11|2016-08-19|COMUNE di Caraglio|COMUNE|0040400001||CNMM804017|CARAGLIO SCUOLA MEDIA|||No|44.415906|7.431108|Adeguamento impiantistica e/o antincendio. Conseguimento certificazioni (opere escluse)|Concluso|C91H14000160002|126700,0000|2152,6100
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Castelletto Stura|004049|Amministrazione comunale|2017-11-28|2016-09-15|2016-12-06|COMUNE di Castelletto Stura|COMUNE|0040490001||CNAA80202C|CASTELLETTO STURA-CAPOLUOGO|||Si|44.443855|7.639200|Efficientamento energetico|Concluso|G99D15002230001|135987,5400|135987,5400
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Cavallermaggiore|004059|Amministrazione comunale|2017-11-28|2017-05-24|2017-09-21|COMUNE di Cavallermaggiore|COMUNE|0040592004||CNEE83802C|CAVALLERMAGGIORE - CAPOLUOGO|||Si|44.706134|7.687235|Efficientamento energetico|Concluso|G14H14000720004|400000,0000|177645,3900
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Cervasca|004064|Amministrazione comunale|2017-11-28|2016-09-01|2016-10-10|COMUNE di Cervasca|COMUNE|0040640001|CNIC840009|CNEE84001B|CERVASCA - CAPOLUOGO|||No|44.383389|7.468952|MESSA IN SICUREZZA|Concluso|B61E16000300004|160000,0000|43728,0900
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Ceva|004066|Amministrazione comunale|2017-11-28|2017-06-12|2017-07-28|COMUNE di Ceva|COMUNE|0040660002||CNEE813035|CEVA - CAPOLUOGO|||Si|44.384275|8.031825|Accessibilita` e abbattimento delle barriere architettoniche, rifacimento tetto scuola elementare e messa in sicurezza|Concluso|C84H16000580004|88490,3500|84381,5600
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Cherasco|004067|Amministrazione comunale|2017-11-28|2016-04-19|2017-06-19|COMUNE di Cherasco|COMUNE|0040673002||CNMM825018|CHERASCO "S.TARICCO"|||Si|44.649537|7.858158|Adeguamento impiantistica e/o antincendio , Efficientamento energetico, RISTRUTTURAZIONE TETTO, FACCIATA E ALCUNI LOCALI INTERNI|Concluso|B97E13000210002|450000,0000|275350,3500
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Cuneo|004078|Amministrazione comunale|2017-11-28|2016-01-01|2016-12-31|COMUNE di Cuneo|COMUNE|0040780028||CNEE00301D|CUNEO-CAPOL.VIALE ANGELI|||Si|44.389484|7.547899|Efficientamento energetico|Concluso|B24H14000460004|126997,0000|94287,2600
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Cuneo|004078|Amministrazione comunale|2017-11-28|2017-07-11|2017-09-01|COMUNE di Cuneo|COMUNE|0040780031||CNEE847016|CUNEO-FRAZ.BORGO S.GIUSEPPE|||Si|44.376813|7.537136|Efficientamento energetico|Concluso|B21E15000560004|270000,0000|200457,9700
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Cuneo|004078|Amministrazione comunale|2017-11-28|2017-07-10|2017-09-01|COMUNE di Cuneo|COMUNE|0040780042||CNEE848012|"G. RODARI" - MADONNA DELL`OLMO|||Si|44.363302|7.524795|Efficientamento energetico|Concluso|B21E15000570004|500000,0000|371218,4600
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Cuneo|004078|Amministrazione provinciale|2017-11-28|2018-03-01|2018-10-15|PROVINCIA di CUNEO|PROVINCIA|0040784012||CNPM010004|CUNEO -  EDMONDO DE AMICIS |||No|44.382683|7.545296|Adeguamento impiantistica e/o antincendio|Start|I21E16000120003|560000,0000|374639,5700
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Cuneo|004078|Amministrazione provinciale|2017-11-28|2016-08-22|2017-09-20|PROVINCIA di CUNEO|PROVINCIA|0040784010||CNTD04000P|CUNEO -  F. A. BONELLI |||No|44.385861|7.548213|Adeguamento impiantistica e/o antincendio|Concluso|I21E16000220003|200000,0000|133799,8400
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Demonte|004079|Amministrazione comunale|2017-11-28|2017-06-08|2018-06-30|COMUNE di Demonte|COMUNE|0040790001||CNIC80300A|DEMONTE  "L. ROMANO"|||Si|44.314945|7.295239|Adeguamento impiantistica e/o antincendio , Adeguamento sismico|Cantiere aperto|C31E15000500002|240000,0000|81300,8000
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Diano d`Alba|004080|Amministrazione comunale|2017-11-28|2016-11-01|2018-06-30|COMUNE di Diano d`Alba|COMUNE|004080000A||CNEE849052|DIANO D`ALBA - CAP. "EINAUDI"|||Si|44.650612|8.027834|Adeguamento impiantistica e/o antincendio|Cantiere aperto|D49D16001500004|150000,0000|100349,4900
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Dronero|004082|Amministrazione provinciale|2017-11-28|2016-07-08|2017-09-20|PROVINCIA di CUNEO|PROVINCIA|0040824001||CNRH028024|DRONERO  GIANFRANCO DONADIO |||Si|44.466111|7.365317|Adeguamento impiantistica e/o antincendio|Concluso|I61E16000160003|200000,0000|133799,8400
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Faule|004087|Amministrazione comunale|2017-11-28|2018-03-01|2018-10-15|COMUNE di Faule|COMUNE|004087000A||CNEE83107V|POLONGHERA - CAPOLUOGO|||Si|44.805475|7.582145|Nuova edificazione|In approvazione|G27B12000060000|840000,0000|113856,6500
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Fossano|004089|Amministrazione comunale|2017-11-28|2016-09-01|2016-09-15|COMUNE di Fossano|COMUNE|0040890012||CNEE033151|FOSSANO- CAP.  P. LEVI |||Si|44.549110|7.722883|Accessibilita` e abbattimento delle barriere architettoniche. Miglioramento sismico.|Concluso|D44H15000770004|141000,0000|98335,6200
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Fossano|004089|Amministrazione comunale|2017-11-28|2016-09-01|2016-09-30|COMUNE di Fossano|COMUNE|0040890016||CNMM14800T|FOSSANO "SACCO-BOETTO-PAGLIERI"|||Si|44.555132|7.732351|OPERE VARIE|Concluso|D44H15000780004|150000,0000|104612,3700
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Fossano|004089|Amministrazione comunale|2017-11-28|2016-07-08|2016-08-21|COMUNE di Fossano|COMUNE|0040890019||CNEE033008|FOSSANO-SECONDO CIRCOLO|||Si|44.544362|7.720128|ADEGUAMENTO SERVIZI IGIENICI|Concluso|D44H15000760004|31220,1400|21773,4100
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Fossano|004089|Amministrazione provinciale|2017-11-28|2016-08-22|2017-09-20|PROVINCIA di CUNEO|PROVINCIA|0040894001||CNRA012019|FOSSANO  P. BARBERO |||Si|44.562948|7.738322|Adeguamento impiantistica e/o antincendio|Concluso|I41E16000090003|162500,0000|108712,3700
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Guarene|004101|Amministrazione comunale|2017-11-28|2016-09-01|2016-12-31|COMUNE di Guarene|COMUNE|0041012001||CNEE06204C|GUARENE - FRAZ. VACCHERIA|||Si|44.738735|8.032839|Efficientamento energetico|Concluso|B74H15001200002|170000,0000|113729,5900
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Magliano Alpi|004114|Amministrazione comunale|2017-11-28|2016-07-04|2016-09-04|COMUNE di Magliano Alpi|COMUNE|0041140001||CNEE806054|MAGLIANO ALPI|||Si|44.465676|7.822911|Adeguamento impiantistica e/o antincendio|Concluso|I24H15000420002|68000,0000|14211,6300
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Marene|004117|Amministrazione comunale|2017-11-28|2016-12-15|2017-06-15|COMUNE di Marene|COMUNE|0041172002||CNEE85201N|MARENE - CAPOLUOGO|||Si|44.661892|7.732907|Adeguamento impiantistica e/o antincendio|Concluso|C55I16000050004|70000,0000|30104,6000
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Margarita|004118|Amministrazione comunale|2017-11-28|2016-08-10|2016-09-10|COMUNE di Margarita|COMUNE|0041180001||CNEE80203P|MARGARITA-CAPOLUOGO|||Si|44.402779|7.685209|Accessibilita` e abbattimento delle barriere architettoniche, modifiche interne|Concluso|F61H16000070004|24000,0000|24000,0000
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Monasterolo di Savigliano|004128|Amministrazione comunale|2017-11-28|2016-09-19|2016-10-11|COMUNE di Monasterolo di Savigliano|COMUNE|0041280002||CNEE83102N|MONASTEROLO SAVIGLIANO CAPOL.|||Si|44.686955|7.621956|Efficientamento energetico|Concluso|G71E16000120004|25000,0000|22205,6700
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Narzole|004147|Amministrazione comunale|2017-11-28|2016-09-01|2016-09-30|COMUNE di Narzole|COMUNE|0041470002||CNEE82504C|NARZOLE - CAPOLUOGO|||Si|44.594768|7.868866|Accessibilita` e abbattimento delle barriere architettoniche|Concluso|D87B16000140004|67000,0000|67000,0000
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Rifreddo|004181|Amministrazione comunale|2017-11-28|2016-07-12|2016-09-10|COMUNE di Rifreddo|COMUNE|0041810003||CNEE83501X|RIFREDDO - CAPOLUOGO|||Si|44.650016|7.348859|Lavori di efficentamento edificio|Concluso|F64H16000520004|19000,0000|18963,6400
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Robilante|004185|Amministrazione comunale|2017-11-28|2016-09-01|2017-09-20|COMUNE di Robilante|COMUNE|0041850001|CNIC81000D|CNMM81001E|ROBILANTE|||No|44.293622|7.513360|Ampliamento/ sopraelevazione|Concluso|H11E16000370004|99950,0000|97354,1200
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Roccavione|004192|Amministrazione comunale|2017-11-28|2017-05-22|2018-06-30|COMUNE di Roccavione|COMUNE|0041922002||CNEE81003N|ROCCAVIONE - CAPOLUOGO|||Si|44.315026|7.479810|ISTALLAZIONE ASCENSORE|Cantiere aperto|B89D16002570004|57700,0000|57700,0000
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Sale delle Langhe|004199|Amministrazione comunale|2017-11-28|2016-09-01|2018-06-30|COMUNE di Sale delle Langhe|COMUNE|0041990001||CNEE813024|SALE DELLE LANGHE - CAPOLUOGO|||Si|44.394185|8.079377|Adeguamento impiantistica e/o antincendio , Efficientamento energetico , Accessibilit� e abbattimento delle barriere architettoniche , Adeguamento sismico|Cantiere aperto|C61E15000400006|191319,0000|17729,4500
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Savigliano|004215|Amministrazione provinciale|2017-11-28|2016-07-25|2017-09-20|PROVINCIA di CUNEO|PROVINCIA|0042154003||CNIS02200X|SAVIGLIANO - "ARIMONDI-EULA"|||Si|44.647817|7.654881|Adeguamento impiantistica e/o antincendio. Bonifica amianto|Concluso|I46E09000480005|253823,2200|169807,5400
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Treiso|004230|Amministrazione comunale|2017-11-28|2018-03-01|2018-10-15|COMUNE di Treiso|COMUNE|0042302001||CNEE83704P|TREISO|||Si|44.689777|8.089555|Adeguamento impiantistica e/o antincendio|Start|C14H16000740004|43523,1200|43523,1200
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Venasca|004237|Amministrazione comunale|2017-11-28|2018-03-01|2018-10-15|COMUNE di Venasca|COMUNE|0042373001||CNIC826003|VENASCA-COSTIGLIOLE S.|||Si|44.562309|7.396962|Efficientamento energetico, Risanamento|In approvazione|I86J16000560004|43523,1200|43523,1200
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Verzuolo|004240|Amministrazione comunale|2017-11-28|2016-10-15|2016-11-20|COMUNE di Verzuolo|COMUNE|0042401004||CNAA845019|INFANZIA VERZUOLO CAP.|||Si|44.585572|7.484168|COSTRUZIONE INTEGRALE DEL TETTO|Concluso|B29D15000730004|67545,0000|67545,0000
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Verzuolo|004240|Amministrazione comunale|2017-11-28|2018-03-01|2018-10-15|COMUNE di Verzuolo|COMUNE|0042403001||CNIC84500C|I.C. LEONARDO DA VINCI VERZUOLO|||Si|44.596288|7.483615|Efficientamento energetico|In approvazione|B26J16000490002|192756,1300|192756,1300
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Cuneo|Verzuolo|004240|Amministrazione provinciale|2017-11-28|2016-08-22|2018-06-30|PROVINCIA di CUNEO|PROVINCIA|0042404001||CNRA01203B|VERZUOLO  P. BARBERO |||Si|44.601279|7.482236|Adeguamento impiantistica e/o antincendio|Cantiere aperto|I21E16000110003|150000,0000|100349,8800
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Asti|Asti|005005|Amministrazione comunale|2017-11-28|2016-07-04|2016-08-02|COMUNE di Asti|COMUNE|0050051024||ATAA003011| AGAZZI |||Si|44.913883|8.203428|SOSTITUZIONE PAVIMENTAZIONI IN LINOLEUM PER USURA|Concluso|G34H15000210004|20000,0000|13588,1900
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Asti|Asti|005005|Amministrazione comunale|2017-11-28|2016-07-04|2016-09-03|COMUNE di Asti|COMUNE|0050051031||ATAA00403V|CORSO ALBA|||Si|44.909939|8.193510|MANUTENZIONE TETTO, RIFACIMENTO PARTE DI PAVIMENTAZIONI IN LINOLEUM, AREAZIONE PIANO INTERRATO|Concluso|G34H15000120000|200000,0000|135881,9800
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Asti|Asti|005005|Amministrazione comunale|2017-11-28|2016-07-04|2016-08-02|COMUNE di Asti|COMUNE|0050052030||ATEE004023|`BAUSSANO` ASTI|||Si|44.893201|8.193315|RIFACIMENTO PAVIMENTAZIONI IN LINOLEUM PER USURA|Concluso|G34H15000200004|30000,0000|20382,2900
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Asti|Asti|005005|Amministrazione comunale|2017-11-28|2016-07-07|2016-09-04|COMUNE di Asti|COMUNE|0050052033||ATEE003016|BARACCA - ASTI|||Si|44.903301|8.222606|RIFACIMENTO TETTO E CONSOLIDAMENTO ELEMENTI IN CEMENTO ARMATO|Concluso|G34h15000130000|180000,0000|122293,7800
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Asti|Asti|005005|Amministrazione provinciale|2017-11-28|2017-06-12|2017-09-09|PROVINCIA di ASTI|PROVINCIA|0050054007|ATTF01000T|ATTF01000T|ALESSANDRO ARTOM|||No|44.903999|8.205647|Adeguamento impiantistica e/o antincendio|Concluso|J31H13000880003|68430,0000|35047,9700
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Asti|Asti|005005|Amministrazione provinciale|2017-11-28|2018-03-01|2018-10-15|PROVINCIA di ASTI|PROVINCIA|0050054013||||||Si|44.908569|8.205718|Adeguamento impiantistica e/o antincendio|In approvazione|J36E09000400003|334376,0000|171258,2400
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Asti|Asti|005005|Amministrazione provinciale|2017-11-28|2018-03-01|2018-10-15|PROVINCIA di ASTI|PROVINCIA|0050054016|ATPM01000R|ATPM01000R|AUGUSTO MONTI|||Si|44.897454|8.209132|Adeguamento impiantistica e/o antincendio , Accessibilit� e abbattimento delle barriere architettoniche|In approvazione|J39D16000410003|250000,0000|128043,1600
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Asti|Asti|005005|Amministrazione provinciale|2017-11-28|2016-05-09|2016-05-27|PROVINCIA di ASTI|PROVINCIA|0050174001||||||Si|44.903917|8.201629|Adeguamento impiantistica e/o antincendio|Concluso|non dichiarato|70332,0000|36022,1200
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Asti|Buttigliera d`Asti|005012|Amministrazione comunale|2017-11-28|2016-09-01|2016-12-31|COMUNE di Buttigliera d`Asti|COMUNE|0050122001||ATMM80102D|BUTTIGLIERA|||Si|45.022223|7.950776|Efficientamento energetico, RIFACIMENTO TETTO E FACCIATE|Concluso|C14D12000020004|120000,0000|65034,6100
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Asti|Calamandrana|005013|Amministrazione comunale|2017-11-28|2016-05-06|2016-09-03|COMUNE di Calamandrana|COMUNE|0050130001|ATIC815009|ATEE81502C|SCUOLA PRIMARIA DI CALAMANDRANA||L’edificio � stato ampliato mediante la realizzazione di un nuovo locale mensa/refettorio. un corridoio e una palestra per le attivit� sportive. La struttura comprende cinque aule didattiche e ospita quasi cento alunni.|Si|44.737419|8.336526|Ampliamento/ sopraelevazione|Concluso|D21E15000500004|340000,0000|150998,5800
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Asti|Ferrere|005053|Amministrazione comunale|2017-11-28|2016-10-24|2018-06-30|COMUNE di Ferrere|COMUNE|0050532001||ATEE810029|FERRERE CAP.|||Si|44.877928|7.994850|Adeguamento impiantistica e/o antincendio|Cantiere aperto|F67B16000170004|89795,0000|53293,6100
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Asti|Villanova d`Asti|005118|Amministrazione comunale|2017-11-28|2016-06-27|2017-10-31|COMUNE di Villanova d`Asti|COMUNE|0051181003||ATAA80602C|VILLANOVA|||Si|44.942744|7.939025|Efficientamento energetico. Accessibilita` e abbattimento delle barriere architettoniche.|Concluso|H83B08000270006|330000,0000|89613,9100
#SBLOCCASCUOLE 2016 -  DPCM 27 aprile 2016|Piemonte|Alessandria|Casale Monferrato|006039|Amministrazione comunale|2017-11-28|2015-12-21|2016-12-10|COMUNE di Casale Monferrato|COMUNE|0060390015||ALEE833021|XXV APRILE|||Si|45.133782|8.457152|Efficientamento energetico, ADEGUAMENTO IGIENICO SANITARIO E DI SICUREZZA|Concluso|J36E11000880001|800000,0000|281574,9700
